index,json_file,preprocess_start,preprocess_end,preprocess_seconds,preprocess_returncode,preprocess_status,train_start,train_end,train_seconds,train_returncode,train_status
11,online_exam2_11227253_user_2wOGDRY5OdrmN5IMeehgEaavp76.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11227253_user_2wOGDRY5OdrmN5IMeehgEaavp76/infer.csv,
12,online_exam3_11120125_user_2x1eJTEUaPWEQdzKxL3QmNyQl2y.json,,,,,skipped_no_prev_best,,Infer_images/online_exam3_11120125_user_2x1eJTEUaPWEQdzKxL3QmNyQl2y/infer.csv,
13,online_exam3_11124107_user_2wNqgnqMwUS48l5xie63msBUq6y.json,,,,,skipped_no_prev_best,,Infer_images/online_exam3_11124107_user_2wNqgnqMwUS48l5xie63msBUq6y/infer.csv,
14,online_exam3_11227132_user_2wNuJlqfKxrPEfinDtKY1saJzAJ.json,,,,,skipped_no_prev_best,,Infer_images/online_exam3_11227132_user_2wNuJlqfKxrPEfinDtKY1saJzAJ/infer.csv,
15,online_exam4_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR.json,,,,,skipped_no_prev_best,,Infer_images/online_exam4_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR/infer.csv,
16,online_exam5_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,,,,,skipped_no_prev_best,,Infer_images/online_exam5_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT/infer.csv,
17,online_exam5_11227134_user_2x1eldFL11fChivMXucYVnamfhT.json,,,,,skipped_no_prev_best,,Infer_images/online_exam5_11227134_user_2x1eldFL11fChivMXucYVnamfhT/infer.csv,
18,online_exam5_11227251_user_2x1gJw6X3DAdKk8HvmqZ7wjHrku.json,,,,,skipped_no_prev_best,,Infer_images/online_exam5_11227251_user_2x1gJw6X3DAdKk8HvmqZ7wjHrku/infer.csv,
19,online_exam5_11227253_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,,,,,skipped_no_prev_best,,Infer_images/online_exam5_11227253_user_2wOEHNkaoNPdXNbHKmgezQWhkKT/infer.csv,
20,online_test4_11377005_user_2vt9vAdjkpf200pm0RmM8pq2lZt.json,,,,,skipped_no_prev_best,,Infer_images/online_test4_11377005_user_2vt9vAdjkpf200pm0RmM8pq2lZt/infer.csv,
21,online_test4_11377009_user_2w1MjpWogJP6YKlvXIXjUj2Orpa.json,,,,,skipped_no_prev_best,,Infer_images/online_test4_11377009_user_2w1MjpWogJP6YKlvXIXjUj2Orpa/infer.csv,
22,online_test4_11377034_user_2isVlxzxXqw8ALMYICvsTChJhrO.json,,,,,skipped_no_prev_best,,Infer_images/online_test4_11377034_user_2isVlxzxXqw8ALMYICvsTChJhrO/infer.csv,
1,online_test4_11377034_user_2isVlxzxXqw8ALMYICvsTChJhrO.json,2025-08-23T03:16:52+08:00,2025-08-23T03:29:56+08:00,783.897,0,success
2,online_test4_11377009_user_2w1MjpWogJP6YKlvXIXjUj2Orpa.json,2025-08-23T03:29:56+08:00,2025-08-23T03:42:41+08:00,765.264,0,success
3,online_test4_11377005_user_2vt9vAdjkpf200pm0RmM8pq2lZt.json,2025-08-23T03:42:41+08:00,2025-08-23T04:00:00+08:00,1038.584,0,success
4,online_exam5_11227253_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,2025-08-23T04:00:00+08:00,2025-08-23T04:26:42+08:00,1602.463,0,success
5,online_exam5_11227251_user_2x1gJw6X3DAdKk8HvmqZ7wjHrku.json,2025-08-23T04:26:42+08:00,2025-08-23T04:39:40+08:00,777.294,0,success
6,online_exam5_11227134_user_2x1eldFL11fChivMXucYVnamfhT.json,2025-08-23T04:39:40+08:00,2025-08-23T04:56:23+08:00,1003.341,0,success
7,online_exam5_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,2025-08-23T04:56:23+08:00,2025-08-23T05:11:28+08:00,905.376,0,success
8,online_exam4_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR.json,2025-08-23T05:11:28+08:00,2025-08-23T05:34:44+08:00,1395.932,0,success
9,online_exam3_11227132_user_2wNuJlqfKxrPEfinDtKY1saJzAJ.json,2025-08-23T05:34:44+08:00,2025-08-23T05:52:36+08:00,1071.351,0,success
10,online_exam3_11124107_user_2wNqgnqMwUS48l5xie63msBUq6y.json,2025-08-23T05:52:36+08:00,2025-08-23T06:09:14+08:00,998.050,0,success
11,online_exam3_11120125_user_2x1eJTEUaPWEQdzKxL3QmNyQl2y.json,2025-08-23T06:09:14+08:00,2025-08-23T06:28:26+08:00,1152.567,0,success
12,online_exam2_11227253_user_2wOGDRY5OdrmN5IMeehgEaavp76.json,2025-08-23T06:28:26+08:00,2025-08-23T06:45:11+08:00,1004.538,0,success
13,online_exam2_11227249_user_2wOCg2IRON9jxgk4cZcTVJ2hQpw.json,2025-08-23T06:45:11+08:00,2025-08-23T06:55:16+08:00,605.104,0,success
14,online_exam2_11227240_user_2wOCPJUZLfX1YpEOQMYpXufo0z3.json,2025-08-23T06:55:16+08:00,2025-08-23T07:13:31+08:00,1095.575,0,success
15,online_exam2_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u.json,2025-08-23T07:13:31+08:00,2025-08-23T07:33:36+08:00,1204.716,0,success
16,online_exam2_11227151_user_2wNrt7AJhsR854YlJ52LIxOohc4.json,2025-08-23T07:33:36+08:00,2025-08-23T07:43:58+08:00,622.050,0,success
17,online_exam2_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR.json,2025-08-23T07:43:58+08:00,2025-08-23T08:05:00+08:00,1261.606,0,success
18,online_exam2_11027132_user_2wNqlMx9sSQJvK9yP7IzqFVaHKd.json,2025-08-23T08:05:00+08:00,2025-08-23T08:24:56+08:00,1196.691,0,success
19,online_exam1_11227218_user_2wLdBAPqVQJuFroDWby3mrZZpTH.json,2025-08-23T08:24:56+08:00,2025-08-23T08:43:50+08:00,1133.274,0,success
20,online_exam1_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u.json,2025-08-23T08:43:50+08:00,2025-08-23T09:03:07+08:00,1157.667,0,success
21,online_exam1_11127231_user_2x1eNMA2ywMBAa7iN5XuKH8wXPK.json,2025-08-23T09:03:07+08:00,2025-08-23T09:21:29+08:00,1101.396,0,success
22,online_exam1_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,2025-08-23T09:21:29+08:00,2025-08-23T09:39:57+08:00,1108.562,0,success
